metroarea,carcount,modetowork,travelburden,transitgood,tripcount,tripmile,distancetowork,transituse,hhincome,hhsize,childage,houseown,urbansize,popdensity,gasprice,age,gender,education,workschoolretire,hhstate,Walk.Index_Den,Walk.Index_Pop,Transit.Score,poverty_pop,disability_pop,bachelor_pop,employ_workforce
14460,1,3,1,1,6,15.698,8,0,3,1,0,1,5,1500,232.4,54,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,4,30.609,4.27,2,4,4,15,1,5,7000,233.6,54,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,2,5,7.397,4.04,30,1,1,0,2,5,7000,242,42,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,3,69.633,34.69,0,4,2,0,1,5,7000,229.8,30,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,2,2,83.201,46.34,20,4,2,0,1,6,300,237,73,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,1,1,2,0.516,0.34,10,4,5,15,1,5,7000,236.8,18,1,1,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,3,1,2,8.204,5.2,4,4,2,0,2,5,7000,230.5,32,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,3,3,2,3,65.333,32.26,0,3,3,0,1,5,1500,236.2,25,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,2,2,2,8,5.089,1.03,1,4,4,5,1,5,7000,232.4,28,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,3,3,2,0,0,7,0,1,3,0,1,5,1500,,50,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,0,0,22.92,0,4,3,0,1,5,7000,,31,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,8,71.084,30.54,1,4,4,15,1,5,300,227.9,47,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,5,119.412,58.41,0,4,2,0,1,5,750,229.8,55,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,3,6.805,30.46,0,4,2,0,1,5,1500,239.4,58,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,1,1,4,25.456,24.19,20,4,4,5,1,5,1500,227,38,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,7,75.639,26.44,0,3,4,15,2,5,1500,239.4,44,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,6,22.579,7.84,0,4,2,0,1,5,7000,236.1,55,1,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,5,2,1,3,6.393,0.8,6,1,1,0,2,5,7000,240.2,60,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,3,3,12.62,8.56,0,4,3,21,1,6,300,231,45,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,1,3,24.204,13.91,4,4,2,0,2,5,7000,234.3,33,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,2,8,32.124,20.75,25,4,2,0,2,5,3000,239.4,32,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,1,3,4,13.557,18.68,0,4,2,0,1,5,1500,235.9,58,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,3,3,2,2,41.417,7.92,0,1,3,0,1,5,1500,230.5,61,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,3,2,4,409.098,0.84,0,4,1,0,2,5,7000,245.5,59,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,3,4.18,4.74,0,4,4,15,1,5,3000,231.9,45,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,4,11.391,3.55,0,2,3,0,1,5,300,229.6,72,2,2,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,1,1,3,7.247,2.5,20,4,5,15,1,5,7000,236.8,50,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,1,1,1,7,24.825,0.37,0,4,3,5,2,5,7000,232.4,33,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,1,0,0,7.78,0,1,5,5,2,5,7000,,51,1,1,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,4,26.63,6.96,0,4,3,0,1,5,1500,242,58,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,0,1,3,2,2,2.288,1.14,13,1,3,15,2,5,7000,243.5,18,1,2,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,3,1,7,113.094,41.79,4,4,3,15,1,5,750,236.1,40,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,0,0,16.89,0,4,2,0,1,6,300,,65,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,3,7,2.365,12.24,2,4,2,0,1,5,7000,236.8,49,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,3,49.894,23.23,2,3,3,15,1,6,300,236.8,49,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,2,47.841,24.11,0,4,2,0,2,5,300,223.7,35,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,2,5,275.767,4.27,15,4,4,15,1,5,7000,242,49,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,1,4,14.498,6.49,58,3,2,0,1,5,7000,221.9,66,1,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,3,2,4,38.57,22.34,12,3,2,0,1,5,3000,230.5,69,2,5,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,3,1,4,2.209,1.06,0,4,3,5,1,5,7000,248,35,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,3,2,2,21.109,0.02,0,4,2,0,1,5,1500,231,69,2,5,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,3,1,2,1.577,1.55,6,1,2,0,1,5,7000,234.9,68,2,3,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,3,52.166,8.01,0,4,2,0,1,5,750,229.6,61,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,3,24.992,17.76,3,4,2,0,2,5,7000,246.2,27,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,1,2,1,22.129,22.36,0,2,5,15,1,5,3000,238,49,2,4,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,2,3,2,2,0,0,9.29,0,3,5,5,2,5,3000,,29,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,0,0,6.98,0,4,3,0,1,5,7000,,29,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,6,93.422,15.63,2,4,4,5,1,5,7000,236.1,40,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,1,2,2.772,1.22,27,1,1,0,2,5,7000,247.2,48,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,2,2,2,5,10.696,4.15,8,4,2,0,1,5,7000,230.9,43,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,4,43.7,38.95,0,3,1,0,2,5,750,243.5,42,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,3,3,4,68.94,16.17,0,2,1,0,2,5,750,243.5,27,1,3,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,3,2,5,14.346,18.72,0,4,2,0,1,5,1500,240.2,63,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,2,2,8,20.9,5.57,0,3,1,0,1,5,750,227.9,49,2,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,3,1,4,3.456,1.42,6,3,2,0,2,5,7000,235.9,31,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,2,6.595,1.14,0,4,2,0,1,5,1500,236.8,54,2,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,3,2,2,4.644,13.66,0,1,2,0,1,5,750,230.5,64,1,2,4,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,2,1,5,35.522,6.48,0,4,2,0,2,5,7000,235.2,26,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,4,224.509,18.71,0,4,1,0,1,5,7000,231,56,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,5,35.306,11.6,0,4,3,0,1,5,1500,242,66,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,8,50.082,22.59,0,3,4,15,2,5,1500,239.4,45,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,3,3,2,1,21.056,17.59,2,2,2,0,1,5,300,244.3,25,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,6,8.67,3.43,3,4,3,21,1,5,7000,230.5,61,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,2,2,2,4.619,2.33,0,3,2,0,1,1,3000,230.5,60,1,3,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,2,2,4,30.029,13.29,0,4,4,15,1,5,3000,228.7,45,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,4,35.882,34.72,0,4,4,15,1,5,1500,236.8,44,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,1,2,4,37.398,17.8,0,2,3,21,1,6,300,235.2,63,2,2,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,0,1,2,2,5,3.066,0.97,0,4,2,0,1,5,7000,230.9,45,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,1,2,94.161,16.29,0,4,5,15,1,5,7000,227,53,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,4,19.258,9.98,5,4,2,0,2,5,7000,230.5,33,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,3,6,6.091,0.72,1,3,2,15,1,5,7000,237,42,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,4,43.907,25.29,0,4,4,15,1,5,1500,233.6,48,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,5,41.997,9.24,1,2,2,0,2,5,7000,230.9,24,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,1,4,46.633,21.04,0,4,4,0,1,5,1500,235.3,26,1,4,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,2,2,3,28.957,14.87,0,4,2,0,2,5,7000,237,31,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,1,81.06,82.02,0,1,1,0,1,5,7000,240.2,60,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,10,34.589,11.84,0,4,2,5,1,5,7000,244.3,48,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,2,25.912,13.96,1,4,2,0,1,5,750,230.5,41,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,5,2,2,2,0.392,1.63,2,4,2,0,1,5,7000,227,36,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,5,23.272,6.93,0,4,2,0,1,5,7000,240.2,44,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,1,2,2,31.868,23.63,22,4,3,5,1,5,7000,236.2,32,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,1,4,35.026,8.8,0,3,4,15,1,5,750,229.6,51,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,7,19.175,8.33,0,4,2,0,1,5,7000,236.2,54,1,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,4,44.383,19.85,0,4,2,0,1,5,300,227,28,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,4,66.889,32.23,0,3,1,0,1,5,1500,237,27,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,2,2,8,47.024,12.58,25,4,2,0,2,5,7000,246.2,28,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,4,50.478,36.15,0,4,5,5,1,5,300,237,37,1,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,2,7.557,3.76,0,1,1,0,2,5,1500,236.1,55,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,6,150.507,11.29,0,4,3,21,1,6,300,227,61,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,1,2,6.726,3.99,40,4,3,0,2,5,7000,238,25,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,3,362.271,8.31,0,4,3,0,1,5,750,232.4,66,1,5,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,5,15.659,6.52,0,2,2,0,1,5,750,234.9,70,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,3,2,2,38.402,20.27,0,1,3,15,2,5,7000,243.5,49,2,2,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,2,2,3,69.96,36.53,0,4,2,0,1,5,750,234.9,26,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,1,2,4,7.066,13.55,0,1,3,5,2,5,7000,246.2,48,2,3,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
39300,1,3,1,2,2,6.319,3.16,0,3,2,15,1,5,750,223.7,47,1,4,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,1,3,1,3,0,0,3.81,0,4,2,0,1,5,1500,,36,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,4,25.863,5.34,0,4,2,0,1,5,750,229.8,53,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,3,2,0,0,7.06,20,4,2,0,1,5,7000,,62,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,2,3,2,3,3.659,1.21,3,3,2,0,1,5,7000,231.9,35,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,4,27.278,11.67,0,4,4,15,1,5,3000,228.7,44,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,1,4,12.745,6.34,20,4,1,0,2,5,7000,223.7,29,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,5,34.366,12.11,0,3,3,15,2,5,7000,236.2,31,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,4,17.151,21.83,0,4,5,5,1,5,7000,231,39,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,6,19.754,16.65,0,4,5,5,1,5,7000,231,39,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,2,3,5,25.301,8.31,0,4,4,15,1,5,750,237,44,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,1,5,148.516,11.27,0,4,2,0,1,5,750,230.5,55,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,3,6,12.213,4.96,25,4,3,5,2,5,7000,240.1,32,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,2,2,3,41.506,17.53,0,3,2,0,1,5,1500,243.6,60,2,3,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,0,2,2,3,7,8.716,2.46,5,4,3,5,2,5,7000,240.1,33,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,1,3,2,8,18.481,0.66,8,4,2,0,2,5,7000,230.9,62,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,6,13.123,3.37,2,3,1,0,1,5,7000,234.3,64,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,2,23.628,12.2,2,4,2,0,2,5,7000,234.9,26,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,3,9.244,4.71,1,3,2,0,1,5,3000,243.6,69,2,5,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,3,3,5,26.524,16.01,0,4,2,0,1,5,750,236.2,68,1,5,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,4,12.883,2.17,1,3,4,21,1,5,7000,247.2,20,2,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,2,2,7.015,18.41,0,4,4,5,1,6,300,221.9,28,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,1,3,11.624,2.84,30,3,2,0,2,5,7000,246.2,23,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,3,3,1,2,2,53.256,27.35,0,4,2,0,1,6,300,233.6,62,1,5,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
39300,1,3,1,2,11,58.77,3.64,0,1,1,0,2,5,3000,235.3,28,2,4,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,2,3,2,2,8,40.759,1.98,2,4,2,0,1,5,7000,236.1,57,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,8,16.221,7.9,0,3,4,21,1,5,7000,247.2,58,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,1,2,37.63,24.1,12,4,4,0,1,5,750,236.8,62,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,2,2,13.109,5.54,20,4,4,21,1,5,3000,238.2,24,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,1,1,6.589,14.56,5,4,3,0,1,5,7000,231.9,27,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,1,3,3,27.742,11.72,0,4,2,0,2,6,750,248,35,2,3,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,2,19.064,6.44,0,1,5,15,1,5,3000,235.3,19,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,5,62.519,30.23,0,3,3,15,2,5,7000,236.2,36,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,2,2,31.472,11.47,22,4,2,0,1,5,7000,238.2,56,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,10,56.146,4.34,0,4,3,0,1,5,3000,237,64,1,2,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,3,3,5,9.814,5.09,6,4,2,0,1,5,7000,244.8,32,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,6,42.332,9.02,0,4,4,15,1,5,7000,233.6,49,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,2,1,2,16.375,8.3,50,4,1,0,2,5,7000,227.9,28,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
39300,1,3,3,3,5,18.868,15.16,0,3,2,0,2,1,7000,230.5,25,2,3,11,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
39300,1,3,3,3,3,13.067,6.56,0,2,3,0,1,6,300,229.8,33,1,2,4,MA,13.42136806,11.2185549,4.4,0.066840994,0.065550369,0.179723231,0.611828684
14460,0,3,1,1,5,74.724,35.48,20,4,2,0,1,5,3000,231,48,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,7,49.006,21.01,0,4,3,15,1,5,750,236.1,38,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,2,1,5,19.041,1.39,25,4,1,0,1,5,7000,231,24,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,3,6,43.577,18.99,0,3,1,0,1,5,7000,231.9,62,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,3,1,2,10.406,5.08,22,3,4,21,2,5,7000,233.6,49,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,4,3,1,7,45.117,25.07,17,4,4,5,1,5,3000,242,43,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,9,11.581,11.41,0,4,4,15,1,5,3000,231.9,46,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,2,5.08,2.44,0,3,2,0,1,5,750,223.7,66,1,4,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,3,1,16.661,16.89,0,4,2,0,1,5,300,238.2,61,1,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,4,2,3,4,8.921,4.54,20,1,2,0,1,5,7000,242,66,1,2,4,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,3,29.618,13.27,0,4,3,0,1,5,1500,242,30,2,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,2,1,3,3,3.515,1.69,4,4,3,5,1,5,7000,238.2,41,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,0,1,1,3,4,3.499,1.49,6,4,3,5,1,5,7000,238.2,36,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,2,2,19.78,23.97,0,4,2,0,1,5,7000,230.5,71,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,3,1,6,23.698,1.74,4,3,2,0,1,5,7000,221.9,67,2,4,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,2,14.997,4.89,0,3,3,21,1,5,300,243.5,46,2,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,1,3,2,2,2,6.37,10.98,0,4,2,0,1,5,1500,236.8,54,1,2,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
14460,2,3,3,2,4,140.738,22.22,0,4,3,21,1,6,300,227,65,1,5,11,MA,15.41486677,11.98830749,4.4,0.054235846,0.049213366,0.268821734,0.652161748
